sale_id,date,store,region,category,units,revenue
S5570,2025-01-09,George St,Otago,Beauty,12,1140.97
S5571,2025-12-21,George St,Otago,Electronics,12,1729.24
S5572,2025-10-14,Riccarton,Canterbury,Grocery,5,1110.55
S5573,2025-01-05,George St,Otago,Electronics,11,183.94
S5574,2025-08-01,Queen St,Auckland,Beauty,12,2170.91
S5575,2025-02-06,Lambton,Wellington,Home,12,2163.01
S5576,2025-06-08,Riccarton,Canterbury,Grocery,5,905.93
S5577,2025-03-01,George St,Otago,Electronics,9,1643.35
S5578,2025-08-24,Queen St,Auckland,Apparel,8,1843.05
S5579,2025-05-24,Riccarton,Canterbury,Electronics,3,808.25
S5580,2025-05-04,Lambton,Wellington,Grocery,6,1784.63
S5581,2025-02-09,Hamilton Central,Waikato,Home,10,745.46
S5582,2025-07-04,George St,Otago,Apparel,5,1236.46
S5583,2025-12-02,George St,Otago,Beauty,5,1389.47
S5584,2025-11-04,George St,Otago,Grocery,3,124.03
S5585,2025-09-05,Riccarton,Canterbury,Apparel,5,743.83
S5586,2025-04-01,George St,Otago,Grocery,10,2549.92
S5587,2025-02-28,Hamilton Central,Waikato,Apparel,4,262.54
S5588,2025-03-01,Hamilton Central,Waikato,Grocery,9,1233.05
S5589,2025-10-17,Queen St,Auckland,Electronics,12,2148.48
S5590,2025-06-19,Hamilton Central,Waikato,Home,3,144.59
S5591,2025-10-20,Queen St,Auckland,Grocery,9,1749.18
S5592,2025-02-09,Riccarton,Canterbury,Apparel,8,510.91
S5593,2025-11-17,Lambton,Wellington,Apparel,2,393.92
S5594,2025-10-12,Hamilton Central,Waikato,Home,1,42.51
S5595,2025-07-08,Hamilton Central,Waikato,Home,6,612.15
S5596,2025-06-01,George St,Otago,Apparel,2,61.0
S5597,2025-02-03,Queen St,Auckland,Beauty,3,334.34
S5598,2025-02-12,Riccarton,Canterbury,Electronics,2,268.62
S5599,2025-02-24,Riccarton,Canterbury,Apparel,4,633.81
S5600,2025-08-25,Lambton,Wellington,Electronics,3,171.76
S5601,2025-10-01,Riccarton,Canterbury,Grocery,6,761.72
S5602,2025-11-28,Riccarton,Canterbury,Electronics,11,311.44
S5603,2025-07-11,Queen St,Auckland,Home,6,1404.87
S5604,2025-09-18,Hamilton Central,Waikato,Electronics,9,978.68
S5605,2025-06-20,Hamilton Central,Waikato,Home,8,2049.58
S5606,2025-07-18,Queen St,Auckland,Apparel,6,791.07
S5607,2025-03-09,Lambton,Wellington,Grocery,4,126.16
S5608,2025-05-27,Lambton,Wellington,Beauty,4,1103.73
S5609,2025-08-16,Queen St,Auckland,Beauty,10,2747.66
S5610,2025-11-19,George St,Otago,Apparel,2,406.79
S5611,2025-07-12,George St,Otago,Grocery,7,375.61
S5612,2025-09-03,Lambton,Wellington,Electronics,1,76.6
S5613,2025-02-09,Hamilton Central,Waikato,Beauty,11,1472.94
S5614,2025-06-07,Lambton,Wellington,Apparel,11,214.25
S5615,2025-02-13,George St,Otago,Beauty,2,203.2
S5616,2025-08-27,George St,Otago,Apparel,5,1458.13
S5617,2025-11-08,Riccarton,Canterbury,Apparel,11,1018.63
S5618,2025-12-13,George St,Otago,Electronics,5,1206.77
S5619,2025-02-19,Hamilton Central,Waikato,Grocery,7,522.97
S5620,2025-09-25,Queen St,Auckland,Grocery,7,2076.55
S5621,2025-06-09,Riccarton,Canterbury,Home,12,981.44
S5622,2025-06-03,Lambton,Wellington,Apparel,9,1906.28
S5623,2025-12-18,Lambton,Wellington,Apparel,10,2596.2
S5624,2025-03-26,Riccarton,Canterbury,Electronics,7,1157.85
S5625,2025-03-03,Riccarton,Canterbury,Beauty,4,347.43
S5626,2025-03-09,Riccarton,Canterbury,Grocery,10,1746.92
S5627,2025-01-16,Queen St,Auckland,Grocery,2,324.58
S5628,2025-01-07,Hamilton Central,Waikato,Grocery,2,198.75
S5629,2025-08-10,Hamilton Central,Waikato,Grocery,3,218.33
S5630,2025-03-05,Hamilton Central,Waikato,Apparel,8,1063.27
S5631,2025-08-22,Riccarton,Canterbury,Apparel,12,966.12
S5632,2025-05-17,George St,Otago,Grocery,1,186.51
S5633,2025-10-16,Riccarton,Canterbury,Electronics,7,498.31
S5634,2025-08-20,Lambton,Wellington,Beauty,7,805.51
S5635,2025-08-07,Lambton,Wellington,Apparel,11,2196.62
S5636,2025-01-06,Queen St,Auckland,Apparel,2,474.0
S5637,2025-03-25,Hamilton Central,Waikato,Apparel,8,2306.07
S5638,2025-01-04,Queen St,Auckland,Grocery,5,264.36
S5639,2025-04-13,Lambton,Wellington,Electronics,10,170.64
S5640,2025-08-02,George St,Otago,Home,9,994.09
S5641,2025-11-02,Queen St,Auckland,Home,11,251.48
S5642,2025-10-10,Queen St,Auckland,Apparel,6,80.99
S5643,2025-04-03,Hamilton Central,Waikato,Beauty,10,2594.71
S5644,2025-01-06,George St,Otago,Apparel,10,2522.25
S5645,2025-02-15,Queen St,Auckland,Grocery,5,1322.23
S5646,2025-09-14,Lambton,Wellington,Grocery,10,2848.43
S5647,2025-10-18,Queen St,Auckland,Home,8,1562.1
S5648,2025-01-26,Riccarton,Canterbury,Home,4,801.25
S5649,2025-07-17,Queen St,Auckland,Apparel,12,1019.22
S5650,2025-08-11,Lambton,Wellington,Home,4,868.99
S5651,2025-11-19,Queen St,Auckland,Grocery,8,1659.44
S5652,2025-04-10,Lambton,Wellington,Home,1,40.23
S5653,2025-02-27,George St,Otago,Beauty,11,1099.26
S5654,2025-04-18,Riccarton,Canterbury,Electronics,8,644.85
S5655,2025-06-15,Lambton,Wellington,Beauty,4,801.23
S5656,2025-12-01,Lambton,Wellington,Beauty,4,113.62
S5657,2025-07-05,Hamilton Central,Waikato,Home,11,128.27
S5658,2025-04-28,Riccarton,Canterbury,Electronics,8,2031.88
S5659,2025-03-28,Riccarton,Canterbury,Electronics,6,788.38
S5660,2025-05-27,Lambton,Wellington,Apparel,1,122.44
S5661,2025-03-16,Queen St,Auckland,Grocery,4,1144.76
S5662,2025-10-03,Hamilton Central,Waikato,Home,2,34.85
S5663,2025-05-14,Hamilton Central,Waikato,Electronics,5,494.79
S5664,2025-01-21,Riccarton,Canterbury,Grocery,8,1715.81
S5665,2025-11-08,Riccarton,Canterbury,Electronics,4,253.88
S5666,2025-02-09,Queen St,Auckland,Home,7,1931.58
S5667,2025-05-28,Riccarton,Canterbury,Home,8,404.68
S5668,2025-02-22,Queen St,Auckland,Electronics,1,223.52
S5669,2025-03-05,Lambton,Wellington,Electronics,8,1715.18
S5670,2025-03-23,George St,Otago,Home,1,180.21
S5671,2025-04-16,Hamilton Central,Waikato,Home,5,791.08
S5672,2025-12-10,Lambton,Wellington,Beauty,10,1496.91
S5673,2025-11-19,Riccarton,Canterbury,Electronics,6,1296.86
S5674,2025-08-20,Lambton,Wellington,Electronics,2,446.97
S5675,2025-04-07,George St,Otago,Grocery,7,451.3
S5676,2025-10-22,Riccarton,Canterbury,Beauty,9,1427.1
S5677,2025-10-04,Hamilton Central,Waikato,Home,11,736.65
S5678,2025-03-23,George St,Otago,Apparel,10,1465.82
S5679,2025-06-24,Hamilton Central,Waikato,Apparel,9,1189.23
S5680,2025-09-22,Lambton,Wellington,Home,7,1566.07
S5681,2025-05-08,Lambton,Wellington,Beauty,9,1513.7
S5682,2025-10-19,Queen St,Auckland,Home,6,234.73
S5683,2025-10-23,Hamilton Central,Waikato,Apparel,9,744.43
S5684,2025-10-09,Lambton,Wellington,Beauty,7,1306.4
S5685,2025-06-15,George St,Otago,Home,4,1117.87
S5686,2025-04-27,Lambton,Wellington,Home,12,589.34
S5687,2025-06-13,Hamilton Central,Waikato,Electronics,5,808.67
S5688,2025-10-11,Hamilton Central,Waikato,Apparel,9,1878.83
S5689,2025-06-02,Lambton,Wellington,Home,10,2266.47
S5690,2025-04-02,Riccarton,Canterbury,Electronics,11,2090.97
S5691,2025-09-11,Lambton,Wellington,Beauty,12,2620.92
S5692,2025-06-24,Queen St,Auckland,Apparel,2,301.38
S5693,2025-08-17,George St,Otago,Beauty,5,1206.34
S5694,2025-07-17,George St,Otago,Home,2,320.46
S5695,2025-10-04,Hamilton Central,Waikato,Home,7,1674.95
S5696,2025-12-08,Hamilton Central,Waikato,Grocery,9,1907.09
S5697,2025-12-01,Queen St,Auckland,Grocery,8,850.1
S5698,2025-03-14,Hamilton Central,Waikato,Grocery,10,2932.92
S5699,2025-09-18,Lambton,Wellington,Grocery,6,83.97
S5700,2025-10-05,George St,Otago,Grocery,6,124.74
S5701,2025-06-14,Lambton,Wellington,Electronics,5,717.81
S5702,2025-06-02,Lambton,Wellington,Electronics,5,244.46
S5703,2025-10-24,George St,Otago,Beauty,4,395.39
S5704,2025-05-03,Riccarton,Canterbury,Grocery,12,371.86
S5705,2025-09-05,George St,Otago,Home,6,1725.66
S5706,2025-01-17,Riccarton,Canterbury,Electronics,4,382.54
S5707,2025-03-09,George St,Otago,Grocery,2,366.15
S5708,2025-05-28,Queen St,Auckland,Home,8,449.35
S5709,2025-03-06,Riccarton,Canterbury,Apparel,11,2587.03
S5710,2025-01-11,Riccarton,Canterbury,Apparel,3,854.62
S5711,2025-12-22,Hamilton Central,Waikato,Apparel,9,2071.11
S5712,2025-01-09,Riccarton,Canterbury,Apparel,12,446.55
S5713,2025-11-12,George St,Otago,Electronics,10,967.18
S5714,2025-09-25,George St,Otago,Apparel,9,2119.4
S5715,2025-04-11,Lambton,Wellington,Home,2,341.87
S5716,2025-05-17,Riccarton,Canterbury,Beauty,10,588.77
S5717,2025-12-14,Riccarton,Canterbury,Home,4,283.72
S5718,2025-05-22,Riccarton,Canterbury,Grocery,7,1089.45
S5719,2025-10-06,Hamilton Central,Waikato,Grocery,1,198.78
S5720,2025-06-20,Lambton,Wellington,Apparel,10,2905.54
S5721,2025-01-11,Hamilton Central,Waikato,Grocery,1,104.15
S5722,2025-09-20,Hamilton Central,Waikato,Grocery,8,2185.63
S5723,2025-08-12,Riccarton,Canterbury,Apparel,11,586.89
S5724,2025-04-19,Riccarton,Canterbury,Home,5,1265.34
S5725,2025-01-24,George St,Otago,Apparel,3,92.55
S5726,2025-05-03,Lambton,Wellington,Home,3,751.34
S5727,2025-09-10,Lambton,Wellington,Electronics,1,84.56
S5728,2025-01-02,George St,Otago,Apparel,7,1412.78
S5729,2025-05-28,Hamilton Central,Waikato,Apparel,6,571.24
S5730,2025-02-23,Lambton,Wellington,Home,5,1458.11
S5731,2025-08-07,Hamilton Central,Waikato,Beauty,6,315.02
S5732,2025-07-05,George St,Otago,Electronics,2,534.01
S5733,2025-04-09,Riccarton,Canterbury,Grocery,10,1975.26
S5734,2025-05-20,Queen St,Auckland,Grocery,4,393.75
S5735,2025-10-08,Lambton,Wellington,Apparel,3,604.72
S5736,2025-08-15,Queen St,Auckland,Apparel,6,1233.66
S5737,2025-10-03,Riccarton,Canterbury,Grocery,10,212.16
S5738,2025-01-03,Hamilton Central,Waikato,Grocery,5,581.09
S5739,2025-05-03,Lambton,Wellington,Beauty,3,705.0
S5740,2025-10-04,Hamilton Central,Waikato,Apparel,8,1238.34
S5741,2025-12-22,Queen St,Auckland,Apparel,12,1056.79
S5742,2025-06-26,George St,Otago,Electronics,3,296.85
S5743,2025-11-19,Riccarton,Canterbury,Grocery,1,274.86
S5744,2025-04-07,George St,Otago,Grocery,8,1310.67
S5745,2025-10-21,Lambton,Wellington,Grocery,9,898.91
S5746,2025-03-06,Queen St,Auckland,Beauty,11,856.71
S5747,2025-07-23,Hamilton Central,Waikato,Home,4,518.15
S5748,2025-01-22,Queen St,Auckland,Grocery,1,44.67
S5749,2025-03-26,Riccarton,Canterbury,Apparel,9,2369.46
S5750,2025-02-06,George St,Otago,Apparel,3,460.94
S5751,2025-08-03,George St,Otago,Grocery,2,272.39
S5752,2025-03-15,George St,Otago,Electronics,11,3187.09
S5753,2025-03-02,Riccarton,Canterbury,Electronics,1,146.97
S5754,2025-04-25,George St,Otago,Home,6,966.05
S5755,2025-04-17,Hamilton Central,Waikato,Apparel,4,896.73
S5756,2025-11-16,Hamilton Central,Waikato,Home,5,1485.26
S5757,2025-12-07,Lambton,Wellington,Electronics,6,1191.82
S5758,2025-12-18,Riccarton,Canterbury,Electronics,8,511.56
S5759,2025-11-11,Riccarton,Canterbury,Grocery,6,1605.96
S5760,2025-08-08,Hamilton Central,Waikato,Home,7,1763.28
S5761,2025-09-12,Riccarton,Canterbury,Electronics,4,282.34
S5762,2025-12-23,George St,Otago,Apparel,5,314.1
S5763,2025-03-25,Riccarton,Canterbury,Grocery,10,295.09
S5764,2025-03-19,Riccarton,Canterbury,Home,6,397.01
S5765,2025-02-08,Lambton,Wellington,Electronics,10,906.49
S5766,2025-01-28,Lambton,Wellington,Beauty,9,2065.8
S5767,2025-11-07,George St,Otago,Beauty,1,291.47
S5768,2025-09-22,Hamilton Central,Waikato,Home,12,953.48
S5769,2025-12-15,Lambton,Wellington,Apparel,10,1639.84
S5770,2025-01-20,Riccarton,Canterbury,Beauty,12,332.51
S5771,2025-09-05,Lambton,Wellington,Grocery,8,1043.89
S5772,2025-05-24,Riccarton,Canterbury,Apparel,10,128.21
S5773,2025-02-07,George St,Otago,Home,7,97.04
S5774,2025-12-10,Queen St,Auckland,Home,11,199.49
S5775,2025-09-06,George St,Otago,Beauty,5,370.67
S5776,2025-06-25,Riccarton,Canterbury,Home,8,1099.88
S5777,2025-08-05,Hamilton Central,Waikato,Home,3,502.75
S5778,2025-03-24,Queen St,Auckland,Electronics,8,1474.69
S5779,2025-06-03,Lambton,Wellington,Apparel,10,2297.69
S5780,2025-08-22,Hamilton Central,Waikato,Home,11,2904.26
S5781,2025-02-04,Riccarton,Canterbury,Home,10,2468.81
S5782,2025-10-11,George St,Otago,Electronics,4,832.99
S5783,2025-02-18,Riccarton,Canterbury,Beauty,2,273.43
S5784,2025-03-04,Queen St,Auckland,Beauty,6,1484.67
S5785,2025-02-25,George St,Otago,Electronics,9,1819.72
S5786,2025-04-17,Riccarton,Canterbury,Electronics,3,797.92
S5787,2025-12-16,Riccarton,Canterbury,Home,10,477.84
S5788,2025-05-03,George St,Otago,Home,3,526.23
S5789,2025-04-02,Lambton,Wellington,Beauty,1,154.73
S5790,2025-06-24,Queen St,Auckland,Home,2,164.78
S5791,2025-10-26,Hamilton Central,Waikato,Grocery,9,2562.59
S5792,2025-02-02,Hamilton Central,Waikato,Electronics,9,452.67
S5793,2025-03-24,George St,Otago,Grocery,4,762.27
S5794,2025-07-19,Hamilton Central,Waikato,Grocery,3,399.03
S5795,2025-06-27,Queen St,Auckland,Home,5,342.52
S5796,2025-02-27,George St,Otago,Electronics,9,1390.31
S5797,2025-12-04,George St,Otago,Electronics,7,595.15
S5798,2025-07-07,Hamilton Central,Waikato,Apparel,8,400.15
S5799,2025-01-18,Riccarton,Canterbury,Electronics,2,446.73
S5800,2025-08-17,Hamilton Central,Waikato,Home,1,222.3
S5801,2025-02-25,Riccarton,Canterbury,Beauty,1,50.2
S5802,2025-12-05,George St,Otago,Grocery,2,221.05
S5803,2025-12-23,Riccarton,Canterbury,Grocery,7,1655.17
S5804,2025-05-24,Lambton,Wellington,Beauty,10,2072.92
S5805,2025-10-27,Lambton,Wellington,Grocery,10,2896.74
S5806,2025-09-21,Hamilton Central,Waikato,Electronics,5,1461.93
S5807,2025-08-22,Hamilton Central,Waikato,Electronics,5,1161.52
S5808,2025-04-10,Riccarton,Canterbury,Apparel,7,2062.28
S5809,2025-03-11,Queen St,Auckland,Apparel,8,95.61
S5810,2025-02-11,George St,Otago,Grocery,6,878.89
S5811,2025-07-24,George St,Otago,Electronics,4,1059.16
S5812,2025-04-03,George St,Otago,Electronics,5,993.95
S5813,2025-03-22,Queen St,Auckland,Grocery,3,84.93
S5814,2025-09-12,George St,Otago,Electronics,2,339.61
S5815,2025-12-11,George St,Otago,Beauty,2,51.6
S5816,2025-06-27,George St,Otago,Grocery,12,1890.97
S5817,2025-06-11,Lambton,Wellington,Grocery,9,1576.5
S5818,2025-11-17,Hamilton Central,Waikato,Electronics,10,1800.09
S5819,2025-04-04,Hamilton Central,Waikato,Electronics,3,824.34
S5820,2025-02-14,Riccarton,Canterbury,Grocery,3,452.6
S5821,2025-11-04,Hamilton Central,Waikato,Apparel,4,504.93
S5822,2025-11-04,Queen St,Auckland,Apparel,7,764.44
S5823,2025-03-05,Riccarton,Canterbury,Electronics,9,92.57
S5824,2025-07-13,Hamilton Central,Waikato,Grocery,5,369.73
S5825,2025-09-17,Lambton,Wellington,Home,10,835.02
S5826,2025-06-27,George St,Otago,Electronics,4,415.22
S5827,2025-10-06,Riccarton,Canterbury,Grocery,6,922.89
S5828,2025-08-15,Riccarton,Canterbury,Grocery,9,1600.53
S5829,2025-06-09,George St,Otago,Home,12,1518.65
S5830,2025-10-10,George St,Otago,Electronics,4,962.3
S5831,2025-07-11,Queen St,Auckland,Grocery,6,1674.63
S5832,2025-10-18,Queen St,Auckland,Apparel,11,796.1
S5833,2025-09-13,Riccarton,Canterbury,Home,6,1600.89
S5834,2025-03-26,Riccarton,Canterbury,Grocery,3,445.12
S5835,2025-04-27,Riccarton,Canterbury,Electronics,8,256.05
S5836,2025-03-02,Lambton,Wellington,Home,8,1567.9
S5837,2025-11-06,Hamilton Central,Waikato,Electronics,9,2565.03
S5838,2025-09-19,Queen St,Auckland,Apparel,11,1590.43
S5839,2025-07-01,George St,Otago,Home,3,130.9
S5840,2025-09-03,Riccarton,Canterbury,Electronics,11,1142.36
S5841,2025-01-27,Riccarton,Canterbury,Apparel,7,929.22
S5842,2025-02-06,Lambton,Wellington,Home,12,1858.9
S5843,2025-02-17,Lambton,Wellington,Home,8,868.32
S5844,2025-10-12,Queen St,Auckland,Beauty,5,80.35
S5845,2025-02-08,Riccarton,Canterbury,Apparel,6,1572.1
S5846,2025-02-17,Hamilton Central,Waikato,Grocery,4,895.39
S5847,2025-12-07,Lambton,Wellington,Home,1,244.48
S5848,2025-05-16,Hamilton Central,Waikato,Home,4,720.66
S5849,2025-12-18,Riccarton,Canterbury,Apparel,1,13.76
S5850,2025-06-08,Lambton,Wellington,Electronics,10,2419.97
S5851,2025-07-16,Queen St,Auckland,Home,11,726.77
S5852,2025-03-16,Riccarton,Canterbury,Apparel,6,938.0
S5853,2025-12-08,George St,Otago,Beauty,2,193.01
S5854,2025-11-11,Hamilton Central,Waikato,Home,4,789.75
S5855,2025-06-13,Queen St,Auckland,Beauty,8,484.01
S5856,2025-05-27,Queen St,Auckland,Electronics,10,1735.27
S5857,2025-04-12,George St,Otago,Home,1,179.03
S5858,2025-03-17,Riccarton,Canterbury,Apparel,7,177.49
S5859,2025-03-23,George St,Otago,Beauty,6,403.49
S5860,2025-11-01,George St,Otago,Apparel,6,108.76
S5861,2025-11-23,Riccarton,Canterbury,Apparel,4,683.43
S5862,2025-04-25,Queen St,Auckland,Electronics,11,2107.3
S5863,2025-07-09,George St,Otago,Electronics,12,3305.17
S5864,2025-12-22,Lambton,Wellington,Beauty,8,2184.28
S5865,2025-10-11,Hamilton Central,Waikato,Grocery,9,2143.31
S5866,2025-06-13,Riccarton,Canterbury,Apparel,6,1573.28
S5867,2025-07-02,Lambton,Wellington,Grocery,8,1819.15
S5868,2025-05-17,Queen St,Auckland,Electronics,4,814.96
S5869,2025-02-01,George St,Otago,Grocery,8,100.29
S5870,2025-11-19,Lambton,Wellington,Beauty,8,2072.54
S5871,2025-11-01,Hamilton Central,Waikato,Grocery,6,1421.65
S5872,2025-07-19,Riccarton,Canterbury,Apparel,3,166.07
S5873,2025-10-15,Lambton,Wellington,Grocery,2,179.27
S5874,2025-01-07,Lambton,Wellington,Beauty,1,120.53
S5875,2025-09-24,George St,Otago,Electronics,9,1184.23
S5876,2025-10-07,George St,Otago,Apparel,10,120.42
S5877,2025-10-21,Lambton,Wellington,Beauty,6,940.54
S5878,2025-06-05,Riccarton,Canterbury,Beauty,1,298.69
S5879,2025-11-07,Lambton,Wellington,Home,12,2028.39
S5880,2025-07-26,Queen St,Auckland,Home,11,696.29
S5881,2025-05-18,Lambton,Wellington,Grocery,2,430.66
S5882,2025-06-16,Hamilton Central,Waikato,Grocery,5,1341.12
S5883,2025-01-21,Lambton,Wellington,Beauty,5,97.79
S5884,2025-09-05,Riccarton,Canterbury,Beauty,9,1683.78
S5885,2025-07-20,Hamilton Central,Waikato,Apparel,12,662.88
S5886,2025-02-01,Riccarton,Canterbury,Electronics,6,672.79
S5887,2025-06-06,Riccarton,Canterbury,Beauty,9,206.28
S5888,2025-07-01,Lambton,Wellington,Home,5,1486.16
S5889,2025-11-16,Riccarton,Canterbury,Grocery,10,537.07
S5890,2025-09-21,Riccarton,Canterbury,Beauty,2,80.0
S5891,2025-08-25,Lambton,Wellington,Home,10,986.86
S5892,2025-05-06,Lambton,Wellington,Electronics,1,240.5
S5893,2025-05-03,George St,Otago,Grocery,1,45.56
S5894,2025-09-09,Riccarton,Canterbury,Grocery,2,111.74
S5895,2025-08-25,Queen St,Auckland,Grocery,6,1091.88
S5896,2025-03-07,George St,Otago,Beauty,4,212.39
S5897,2025-11-28,Riccarton,Canterbury,Beauty,3,612.17
S5898,2025-08-03,George St,Otago,Apparel,4,400.29
S5899,2025-11-15,Queen St,Auckland,Grocery,1,149.64
S5900,2025-10-05,Lambton,Wellington,Apparel,12,2145.82
S5901,2025-01-10,Riccarton,Canterbury,Electronics,12,2031.64
S5902,2025-03-05,Hamilton Central,Waikato,Grocery,8,1149.97
S5903,2025-03-08,Queen St,Auckland,Apparel,2,558.91
S5904,2025-12-09,George St,Otago,Electronics,11,2255.55
S5905,2025-10-23,George St,Otago,Grocery,4,206.1
S5906,2025-05-15,George St,Otago,Electronics,11,2612.2
S5907,2025-06-06,Lambton,Wellington,Apparel,10,1588.84
S5908,2025-08-02,Queen St,Auckland,Grocery,11,2338.35
S5909,2025-09-03,George St,Otago,Home,8,1090.86
S5910,2025-10-02,George St,Otago,Grocery,2,384.12
S5911,2025-01-23,George St,Otago,Beauty,4,437.23
S5912,2025-03-20,Hamilton Central,Waikato,Home,11,1314.62
S5913,2025-07-23,Lambton,Wellington,Beauty,10,851.61
S5914,2025-08-06,Riccarton,Canterbury,Apparel,3,317.63
S5915,2025-06-28,George St,Otago,Electronics,7,675.4
S5916,2025-06-22,Riccarton,Canterbury,Apparel,4,695.51
S5917,2025-06-20,George St,Otago,Home,9,2085.4
S5918,2025-10-02,George St,Otago,Beauty,5,500.94
S5919,2025-10-02,Queen St,Auckland,Home,7,477.63
S5920,2025-06-09,George St,Otago,Apparel,3,244.3
S5921,2025-10-26,Lambton,Wellington,Apparel,5,1387.89
S5922,2025-05-11,Hamilton Central,Waikato,Grocery,6,1420.03
S5923,2025-08-16,Riccarton,Canterbury,Apparel,10,2204.49
S5924,2025-06-26,Riccarton,Canterbury,Home,5,243.42
S5925,2025-05-09,Riccarton,Canterbury,Electronics,9,2065.32
S5926,2025-02-14,Lambton,Wellington,Beauty,10,1963.17
S5927,2025-06-18,Queen St,Auckland,Home,9,1533.87
S5928,2025-09-02,Hamilton Central,Waikato,Electronics,10,2256.82
S5929,2025-06-20,George St,Otago,Electronics,12,2134.63
S5930,2025-08-25,Hamilton Central,Waikato,Beauty,11,1140.75
S5931,2025-04-18,Queen St,Auckland,Grocery,8,998.09
S5932,2025-04-11,Lambton,Wellington,Apparel,1,21.66
S5933,2025-11-24,Lambton,Wellington,Electronics,4,215.34
S5934,2025-09-25,Hamilton Central,Waikato,Beauty,3,729.91
S5935,2025-01-01,George St,Otago,Electronics,8,2377.24
S5936,2025-02-28,Queen St,Auckland,Apparel,3,728.18
S5937,2025-05-18,George St,Otago,Beauty,5,532.66
S5938,2025-12-21,George St,Otago,Grocery,3,277.17
S5939,2025-06-28,Hamilton Central,Waikato,Home,1,252.69
S5940,2025-08-04,Queen St,Auckland,Home,10,2756.49
S5941,2025-09-20,Riccarton,Canterbury,Electronics,11,2572.31
S5942,2025-11-28,Lambton,Wellington,Home,7,139.31
S5943,2025-04-24,Queen St,Auckland,Home,7,1049.21
S5944,2025-10-22,Hamilton Central,Waikato,Apparel,9,110.11
S5945,2025-05-18,Queen St,Auckland,Home,3,178.73
S5946,2025-12-19,George St,Otago,Home,3,540.62
S5947,2025-06-09,Lambton,Wellington,Beauty,2,200.93
S5948,2025-08-08,Hamilton Central,Waikato,Beauty,5,732.21
S5949,2025-05-13,George St,Otago,Apparel,9,2451.12
S5950,2025-08-14,George St,Otago,Apparel,6,138.56
S5951,2025-02-27,Riccarton,Canterbury,Beauty,5,82.18
S5952,2025-04-05,Queen St,Auckland,Electronics,3,175.88
